#rxnMetaCycID	deltaG
SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN	15.5
RXN-16776	-12.71167
RXN-8431	-39.44998
TRANS-RXN0-209	0.
CYCPHOSDIESTER-RXN	-121.06240
RXN-14276	2.1629639
TRANS-RXN-94	0.
1.3.99.17-RXN	[]
RXN-11833	-13.899963
RXN-19415	[]
RXN-19564	-1.3329964
THREONINE-RACEMASE-RXN	-1.3399963
RXN-17595	[]
RXN-11417	-78.35475
RXN-1725	-77.122345
TRANS-RXN-41	0.
GLUCURONOXYLAN-4-O-METHYLTRANSFERASE-RXN	-24.90226
RXN-14744	-285.94537
TRANS-RXN-375	0.
1.1.1.226-RXN	-0.37820435
2.4.1.243-RXN	-182.57
RXN-15165	-33.6911
RXN-8458	-5.3724365
RXN-20011	11.221740
RXN0-5256	-30.552242
RXN-14314	[]
RXN-17694	-69.06801
ABC-34-RXN	-7.598816
RXN-11865	-24.902283
LIPOXYGENASE-RXN	-69.979996
TRANS-RXN-358	-7.598816
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	-52.
3.2.1.101-RXN	-657.57526
RXN-15143	-33.69107
RXN-8902	-18.890015
RXN-8870	-300.49
RXN-15602	-100.25658
RXN-17282	-24.902252
RXN-20526	[]
ABC-14-RXN	-7.598816
RXN-14773	1.0817261
RXN-12322	31.276237
TRANS-RXN-342	0.
2.4.1.78-RXN	-0.6239929
POLYNUCLEOTIDE-3-PHOSPHATASE-RXN	[]
TRANS-RXN-319	0.
RXN-20045	-16.609966
RXN-9382	-6.538269
TRANS-RXN-295	[]
RXN-17720	-19.146118
RXN-15224	3.6800537
RXN-18874	-9.219425
LYSOPHOSPHOLIPASE-RXN	192.38416
RXN-12806	-6.538208
TRANS-RXN-275	0.
3.2.1.14-RXN	-674.1553
RXN-18165	-89.831764
RXN-17965	-93.92224
RXN-20553	[]
RXN-15709	0.
TRANS-RXN-246	0.
RXN-12353	-78.58775
3.4.24.38-RXN	-11.821243
ATPSYN-RXN	-7.598816
PRODISULFREDUCT-RXN	-21.166412
RXN-21009	[]
TRANS-RXN-232	0.
RXN-9409	-80.127594
RXN-18598	1.0818481
DIMESULFREDUCT-RXN	-11.225247
RXN-15249	-65.73181
RXN-10096	-95.75236
TRANS-RXN-208	0.
RXN-12837	-44.099976
ACYLCOADEHYDROG-RXN	28.192932
RXN-15453	-122.674484
RXN-9935	4.6276245
RXN-5581	-23.376526
TRANS-RXN-189	0.
RXN-18189	-5.299187000e-2
RXN-13309	12.623474
RXN-15432	-55.372284
RXN-15738	-93.544785
RXN-10928	20.542236
TRANS-RXN-161	-33.6911
3.4.24.61-RXN	-12.679367
RXN0-6982	-3.722992
TRANS-RXN0-595	0.
RXN-21041	[]
RXN-16195	-1.3330135
RXN-19680	-284.9024
RXN-18632	-9.310013
RXN-13820	6.897644
RXN-20148	150.406
RXN-10122	1.9882431
RXN66-25	8.819977
TRANS-RXN-131	0.
ADENYLYLSULFKIN-RXN	-17.312317
RXN-19042	34.638397
TRANS-RXN0-566	0.
RXN-602	-137.94698
RXN-16727	264.72202
RXN-15392	-217.22215
RXN-13341	-82.877594
COA-GLUTATHIONE-REDUCTASE-NADPH-RXN	-3.5130615
RXN0-18	0.
RXN-10956	0.
1.2.1.58-RXN	-11.744019
TRANS-RXN-116	0.
RXN0-704	-16.064087
RXN-7819	-114.56464
TRANS-RXN0-546	0.
RXN-16227	-0.8441391
RXN-19519	-5.044159
RXN-19146	17.86525
RXN-13853	[]
RXN-11373	-58.702263
TRANS-RXN-106	0.
RXN66-338	-82.25522
GENTAMICIN-3-N-ACETYLTRANSFERASE-RXN	-13.064575
TRANS-RXN0-528	0.
RXN-19072	-341.25317
--LIMONENE-6-MONOOXYGENASE-RXN	-89.07478
TRANS-RXN0-509	0.
RXN-16754	-88.65053
RXN-8414	-27.619995
RXN0-7041	[]
CUCURBITACIN-DELTA-23-REDUCTASE-RXN	3.600586
RXN-14258	-19.860008
TRANS-RXN0-491	-7.598877
1.3.1.53-RXN	-7.0699463
RXN-11807	6.897873
3.6.3.49-RXN	-7.598877
RXN-7864	-3.6099854
THIKIN-RXN	-13.567627
TRANS-RXN0-466	0.
RXN-19547	-2.657137
RXN-17229	-33.660004
3.6.3.23-RXN	[]
RXN-11400	0.
RXN-14722	-4.567093
TRANS-RXN0-445	0.
GLUCOSE-1-DEHYDROGENASE-NAD+-RXN	-4.6782227
2.4.1.221-RXN	-101.104675
RXN-16743	-75.8954
1.1.1.178-RXN	1.0817261
RXN-19993	9.853516
TRANS-RXN0-275	0.
RXN-8439	144.21127
RXN-17673	-13.105316
RXN0-6554	-27.532227
RXN-14285	-10.329956
LINA1-RXN	-2.1941147
RXN-16721	35.27542
RXN-11841	-13.899963
3.1.4.48-RXN	4.4084473
TRANS-RXN0-240	0.
THYMIDYLATE-5-PHOSPHATASE-RXN	7.2170105
RXN-8846	-6.44
TRANS-RXN0-205	0.
RXN-1726	-77.1221
RXN-20510	[]
RXN-16672	2328.8071
RXN-14753	2.3200073
RXN-12300	-1.2934875
RXN-19954	-62.11476
2.4.1.38-RXN	-95.8136
PHOSPHOLIPASE-C-RXN	128.28629
TRANS-RXN-82	0.
RXN-20023	11.22168
RXN-9361	-20.640137
RXN-20926	[]
RXN-17702	56.63623
RXN-15203	-10.330017
RXN0-5388	-19.404022
LTAA-RXN	2.3399963
RXN-12782	-6.182373
RXN-19930	116.44824
3.2.1.114-RXN	199.19641
RXN-18147	-3.112976
TRANS-RXN-391	[]
RXN-8883	-2.4224548
RXN-15676	-82.27523
RXN-15178	-33.69107
RXN-20535	[]
3.4.24.23-RXN	-12.679367
ABC-9-RXN	-7.598877
RXN-12332	-12.481201
RXN-20983	[]
TRANS-RXN-372	-7.598877
PORPHOBILSYNTH-RXN	-33.708138
RXN-18574	-12.50177
RXN-15161	-35.19107
RXN-9390	-93.320496
RXN-10079	-92.624664
ABC-3-RXN	-7.598877
RXN-15232	-4.3601074
ACETYLSEROTONIN-O-METHYLTRANSFERASE-RXN	-4.3600006
TRANS-RXN-355	0.
RXN-12816	-6.8130493
RXN-9888	-94.29825
RXN-15599	-79.74997
RXN-991	-111.42001
RXN-5444	5.0018005
RXN-20868	[]
RXN-18173	-97.55475
RXN-13293	-23.084045
RXN0-5205	-7.598877
RXN-15718	-108.16162
RXN-10908	-4.6129932
ABC-11-RXN	[]
3.4.24.46-RXN	-12.679367
RXN0-6941	-19.132202
TRANS-RXN-339	0.
RXN-21019	[]
RXN-16174	79.52002
TRANS-RXN-316	0.
RXN-18609	325.06592
RXN-13803	-3.6099243
TRANS-RXN-291	-7.598816
RXN-10104	15.358772
RXN-19024	-3.1400146
TRANS-RXN-272	0.
ADENINE-DEAMINASE-RXN	-5.5929947
RXN-16690	956.5713
RXN-19774	8.5911255
RXN-5761	-10.460007
CHORISMATE-SYNTHASE-RXN	3.4264526
TRANS-RXN-243	0.
RXN-13318	-260.15152
1.17.99.3-RXN	[]
TRANS-RXN-227	0.
RXN-10937	-10.637104
RXN-7798	-52.835297
TRANS-RXN-205	0.
RXN0-6999	-152.77454
RXN-19492	-4.949997
TRANS-RXN-186	0.
RXN-16204	2.645237
RXN-11354	0.
TRANS-RXN-156	-33.6911
RXN-13831	6.897644
GANGLIOSIDE-GALACTOSYLTRANSFERASE-RXN	-95.8136
TRANS-RXN0-580	[]
RXN66-306	11.193527
RXN66-182	[]
TRANS-RXN-127	0.
RXN-19052	-81.78476
RXN-8393	[]
TRANS-RXN0-563	0.
RXN-16735	-104.81299
RXN-14240	-71.56399
RXN0-1702	0.
COLUMBAMINE-OXIDASE-RXN	-121.35397
RXN-11790	6.897873
TRANS-RXN-112	[]
1.2.3.3-RXN	-46.2359
TEICHOICSYN8-RXN	256.80362
TRANS-RXN0-541	-7.598877
RXN-7832	6.897644
RXN-17200	-12.505860
RXN66-448	0.
RXN-19527	11.050026
RXN-14705	-41.446777
TRANS-RXN-101	0.
RXN-11382	4.013489
2.4.1.201-RXN	-126.62695
TRANS-RXN0-525	0.
GLCNACPTRANS-RXN	0.
RXN-19975	-27.76001
TRANS-RXN0-505	0.
1.1.1.127-RXN	1.0817566
RXN-17653	-90.00229
TRANS-RXN0-486	0.
RXN-8423	-52.47998
LCYSDESULF-RXN	-1.2471275
3.6.3.42-RXN	[]
RXN-14267	-1.2129822
3.1.4.1-RXN	-276.2235
TRANS-RXN0-463	0.
RXN-11817	-4.9158783
RXN-8827	-11.037125
3.6.3.18-RXN	[]
THIOPURINE-S-METHYLTRANSFERASE-RXN	-13.150010
RXN-20456	[]
RXN-5802	0.
RXN-17240	20.375793
RXN-12275	22.858765
TRANS-RXN0-418	0.
RXN-14733	-4.544739
PHOSPHATIDYLCHOLINE-DESATURASE-RXN	-52.835358
RXN-15745	-15.252228
2.4.1.230-RXN	-10.329956
RXN-9341	-15.44001
TRANS-RXN0-272	0.
RXN-20003	-2.7671204
RXN-15149	-6.4941187
RXN-16718	96.660706
RXN-17685	-37.03
RXN-12761	-65.159996
TRANS-RXN0-235	0.
LINC-RXN	4.121826
RXN-18126	0.8234863
TRANS-RXN0-202	-7.598816
3.1.6.4-RXN	-62.26239
RXN-15657	-5.0441284
RXN-16666	3037.0715
RXN-8854	-0.1665039
3.4.23.44-RXN	-12.679367
TRANS-RXN-77	0.
RXN-20518	[]
RXN-20959	[]
RXN-20920	[]
RXN-12312	24.702332
RXN-18557	-2.2305908
RXN-19406	183.24854
PIPERIDINE-N-PIPEROYLTRANSFERASE-RXN	5.99975600e-2
RXN-10052	-9.947128
RXN-19926	116.44818
RXN-9369	-0.25650024
ACETOOHBUTREDUCTOISOM-RXN	-0.1665039
TRANS-RXN-388	[]
RXN-15216	-2.4599915
RXN-9871	-74.27179
RXN-15175	-33.69107
RXN-12795	-4.3599854
RXN-5283	-102.63754
ABC-7-RXN	-7.598877
RXN-18157	23.520004
RXN-13274	6.897461
TRANS-RXN-369	0.
RXN-15698	-11.708282
RXN-10892	-22.922226
RXN-15158	-33.69107
3.4.24.30-RXN	-12.679367
RXN0-6576	-11.881783
ABC-26-RXN	-7.598816
RXN-20995	[]
RXN-16157	-347.4281
RXN1G-473	-7.598755
RXN-18590	3.5418396
RXN-13784	-4.567093
TRANS-RXN-352	0.
RXN-10088	1.9741211
RXN-19006	199.19653
RXN0-5201	0.
ACONITATEHYDR-RXN	-3.1329956
RXN-16661	13.97995
TRANS-RXN-336	0.
RXN-9896	1.6900024
CHOLESTENONE-5-ALPHA-REDUCTASE-RXN	9.643478
RXN-8225	0.
RXN-5469	7.52124
1.14.21.2-RXN	-104.27175
TRANS-RXN-310	0.
RXN-13301	-0.1665039
RXN-7775	-111.42
RXN-16524	186.07341
RXN-10916	-4.3599854
RXN-19455	-52.92621
RXN-14654	0.
RXN0-6974	-1.3330078
RXN-11337	-60.948753
TRANS-RXN-286	0.
RXN-16186	-167.18954
GALACTOSE-1-DEHYDROGENASE-NADP+-RXN	-5.9264526
TRANS-RXN-27	0.
RXN-13811	-4.697098
RXN66-147	5.65
TRANS-RXN-242	0.
RXN66-2	-92.20176
RXN-8363	-77.122284
RXN-18830	-140.90002
RXN-19032	29.50288
RXN-14218	-6.8130493
TRANS-RXN-224	0.
RXN-16707	14.654602
RXN-11772	43.00299
RXN18C3-237	[]
CITRAMALATE-COA-TRANSFERASE-RXN	-3.392334
TARTRATE-DEHYDROGENASE-RXN	3.541748
TRANS-RXN-202	0.
1.2.1.40-RXN	-105.649414
RXN-17177	325.06592
TRANS-RXN-178	-7.598877
RXN-7809	[]
RXN-14689	-29.360016
TRANS-RXN-146	0.
RXN-19510	-17.953552
2.4.1.174-RXN	-126.62714
RXN-14976	-185.7998
RXN-11365	9.713501
RXN-19957	-331.11658
TRANS-RXN0-577	0.
GDP-GLUCOSIDASE-RXN	3.784668
RXN-17634	23.407364
RXN0-1981	0.
RXN-8406	[]
LACCOA-RXN	-1.170105
TRANS-RXN-126	0.
RXN-14250	-77.09053
3.1.3.46-RXN	11.9835205
TRANS-RXN0-560	0.
RXN-11799	-1430.906
RXN-8809	-6.3771057
RXN0-1684	0.
THI-P-SYN-RXN	9.77832
RXN-20433	[]
RXN-15896	-31.259537
RXN-17209	-45.35254
RXN-12257	-66.93353
TRANS-RXN-108G	0.
RXN-14713	-112.87780
PHENYLPYRUVATE-TAUTOMERASE-RXN	4.95
TRANS-RXN0-538	0.
2.4.1.212-RXN	126.49896
RXN-9310	-17.471786
RXN-13096	8.916443
RXN-19984	19.193481
RXN-15128	14.01
RXN0-12	0.
RXN-17665	-96.348816
RXN-12745	0.7701416
RXN66-445	0.
LEUKOTRIENE-A4-HYDROLASE-RXN	-3.6329994
RXN-18107	3.1764526
DALADEHYDROG-RXN	-14.21936
3.1.4.38-RXN	2.312912
RXN-15637	-97.77051
TRANS-RXN-1	0.
RXN-8835	-6.44
3.4.23.27-RXN	-12.679367
TRANS-RXN0-522	0.
RXN-20502	[]
RXN-20935	[]
TRANS-RXN0-502	0.
RXN-12290	[]
RXN-18529	19.541138
RXN-17739	-7.598877
PHOSPHOENOLPYRUVATE-PHOSPHATASE-RXN	-5.3647766
RXN-10035	-5.6729965
TRANS-RXN0-479	-7.598816
RXN-9350	-95.94052
ACETATE--COA-LIGASE-ADP-FORMING-RXN	0.29833984
RXN-15314	0.
RXN-15193	-1.8099995
RXN-9853	-87.74182
3.6.3.38-RXN	[]
RXN-12772	-23.569946
RXN-5143	-26.509964
TRANS-RXN0-460	0.
RXN-18136	-104.27177
RXN-13240	-10.459991
3.6.3.15-RXN	[]
RXN-15667	-44.50659
RXN-10876	8.145828
RXN-21023	[]
3.4.24.15-RXN	-12.679367
RXN0-6526	[]
TRANS-RXN0-286	0.
RXN-20974	[]
RXN-16141	-71.134796
TRANS-RXN0-268	-7.598816
RXN-18566	-1.1271973
RXN-13763	-27.619995
TRANS-RXN0-227	0.
RXN-10064	-13.332214
RXN-18990	[]
RXN0-6373	-24.082245
ACETYLGLUTKIN-RXN	7.9141846
RXN-16643	-165.53827
TRANS-RXN0-181	0.
RXN-9879	4.1217957
CHENODEOXYCHOLOYLTAURINE-HYDROLASE-RXN	-20.813004
TRANS-RXN-71	0.
RXN-5403	[]
RXN-775	[]
TRANS-RXN-62B	0.
RXN-13283	-19.859993
RXN-19432	-6.377121
RXN-20917	[]
RXN-10900	-0.46817017
RXN-11313	-2.6071167
RXN-15172	-33.6911
RXN0-6725	-13.038239
FUCULOKIN-RXN	-14.815796
ABC-56-RXN	-7.598877
RXN-16165	-117.78479
RXN5F9-56	4.1217957
RXN1QP9-72	-32.442886
RXN-13794	-11.041077
RXN-8344	-54.05249
TRANS-RXN-365	0.
RXN-19014	-44.289978
RXN-14200	-109.40204
RXN-15154	-33.69107
RXN-16678	-181.52
RXN-11753	8.7170105
RXN-16108	-22.032288
CHOLINE-SULFOTRANSFERASE-RXN	8.77002
SULFATE-ADENYLYLTRANSFERASE-ADP-RXN	-8.706665
ABC-23-RXN	[]
1.14.99.33-RXN	-17.595274
RXN-17152	-1.8417625
RXN-17086	-134.35226
RXN-7785	-147.88712
RXN-14671	-108.28000
TRANS-RXN-35	0.
RXN-19468	-76.51843
2.4.1.147-RXN	-126.627075
TRANS-RXN-33	0.
RXN-11345	6.585388
RXN-19931	-121.68652
RXN-17050	-15.532211
GALACTUROISOM-RXN	-1.46
RXN-17615	-35.65713
TRANS-RXN-30	0.
RXN66-166	-36.97
L-IDONATE-2-DEHYDROGENASE-RXN	-0.1665039
RXN-15096	-31.194626
RXN-8378	28.499939
3.1.26.3-RXN	[]
RXN-14651	0.
RXN-14228	94.98999
RXN-8790	13.613450
TRANS-RXN-283	-7.598877
RXN-11781	-18.625854
RXN-20417	[]
RXN0-4701	[]
TCEREDCHLOR-RXN	[]
RXN-12238	-6.2347717
RXN-18860	-80.53
RXN-17186	-549.1387
PGPPHOSPHA-RXN	-1.8059082
TRANS-RXN-265	[]
RXN-14697	[]
RXN-9290	-10.649384
TRANS-RXN-24	0.
2.4.1.191-RXN	6.897583
RXN-15110	-82.25525
TRANS-RXN-218	0.
RXN-19965	6.897583
RXN-12728	-7.9700317
RXN-12164	-64.60951
RXN-17643	-119.50293
RXN-18088	72.05288
TRANS-RXN-20	0.
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	-0.88998413
RXN-15617	-22.028076
RXN-19206	-10.757019
3.1.3.69-RXN	7.21698
3.4.22.8-RXN	-12.679367
TRANS-RXN-171	0.
RXN-8819	-88.115906
RXN-20915	[]
TRANS-RXN-142	0.
RXN-20441	[]
RXN-18510	-16.064087
RXN-14970	-5.0422516
RXN-12265	-8.030693
RXN-10009	-10.469970
TRANS-RXN0-574	0.
PHOSMANMUT-RXN	0.
6.3.3.4-RXN	-12.201721
RXN0-1923	0.
RXN-9319	[]
RXN-9836	9.941818
RXN-10653	[]
RXN-15137	14.320005
RXN-5082	-85.014755
RXN-16866	38.89999
RXN-12753	6.2869263
RXN-13221	-21.369995
TRANS-RXN-122A	0.
RXN-18117	-118.98934
RXN-10851	[]
TRANS-RXN0-557	0.
RXN-15649	11.847137
RXN0-6479	[]
RXN-9460	-273.2945
3.4.23.35-RXN	[]
RXN-16125	-90.571754
RXN0-7206	[]
RXN-20946	[]
RXN-13733	389.21548
TRANS-RXN-108D	0.
RXN-18549	21.912292
RXN-18973	-7.072998
TRANS-RXN0-535	0.
RXN-10044	-1.0871029
RXN-16601	-95.18935
TRANS-RXN0-517	[]
ACETOACETYL-COA-TRANSFER-RXN	2.9500732
CELLOBIOSE-EPIMERASE-RXN	0.
TRANS-RXN0-499	0.
RXN-9861	9.931763
RXN-7711	33.16577
RXN-11496-YEAST	-16.742981
RXN-5182	7.289978
RXN-19411	[]
TRANS-RXN0-475	0.
RXN-13253	-6.538269
RXN-11291	6.897583
3.6.3.34-RXN	-7.598877
RXN-10884	-19.249939
FORMYLMETHANOFURAN-DEHYDROGENASE-RXN	-24.927704
TRANS-RXN0-454	-7.598877
RXN0-6555	50.055786
RXN490-3641	-111.42
3.6.3.1-RXN	[]
RXN-16149	-52.835274
RXN-8322	-73.37753
TRANS-RXN0-282	0.
RXN-13772	-6.1071167
RXN-14181	7.2170105
TRANS-RXN0-214	0.
RXN-18998	-1.6889038
RXN-11736	-2.0258827
ACH3-RXN	0.
RXN-16653	-13.105331
SUCCCOASYN-RXN	-1.0540771
RXN0-6369	-69.33476
CHLOROCATDIOXY-RXN	-96.63236
RXN-17128	33.869354
TRANS-RXN-99	0.
1.14.13.94-RXN	-85.39479
RXN-14641	-14.949340
RXN-7760	6.897644
2.4.1.117-RXN	-0.62390137
RXN-19444	-53.796265
RXN-19910	-22.66005
RXN-13751	-223.94699
RXN-11326	4.4013977
RXN-17599	-11.187622
RXN3O-130	-257.87546
GALACTITOL-2-DEHYDROGENASE-RXN	1.0817871
L-3-CYANOALANINE-SYNTHASE-RXN	-29.074125
RXN-9787	-1.0299988
RXN66-12	-92.76166
RXN-8773	0.77349854
RXN-13186	-164.16656
RXN-8354	6.897583
RXN-20399	[]
RXN-12410	[]
RXN-14208	-109.40198
RXN-12221	-41.084473
RXN-20445	[]
RXN-11761	1.1128769
PEPDEPHOS-RXN	-2.234192
LYSINE-6-DEHYDROGENASE-RXN	-8.102295
SYDDEHYD-RXN	-13.729431
RXN-9245	12.397614
ASNSYNB-RXN	-15.618774
RXN-17164	-108.408936
RXN-15086	-33.69107
RXN-19197	[]
RXN-14681	-80.83528
RXN-12707	[]
1.4.3.19-RXN	-22.217125
2.4.1.157-RXN	-95.8136
3.1.21.5-RXN	[]
RXN-18955	-181.07657
RXN-19942	133.06157
RXN-18070	-8.649963
RXN-15614	94.867004
RXN-17626	-6.706993
RXN-15590	-8.166992
RXN-13713	-274.67688
L-RHAMNONATE-DEHYDRATASE-RXN	-8.167007
3.4.22.38-RXN	-12.679367
RXN-13226	-86.404526
3.1.27.3-RXN	-5.2382812
RXN-20894	[]
RXN-8001	-9.939331
RXN-8798	-21.460052
RXN-18493	153.60382
RXN-13179	-0.76000977
RXN-20425	[]
RNA-3-PHOSPHATE-CYCLASE-RXN	102.59772
RXN-12805	-8.720032
RXN-1225	-95.8136
6.1.1.24-RXN	-88.219604
RXN-11355	13.840088
PHENYLALANINE--TRNA-LIGASE-RXN	-119.33472
RXN-9819	-84.35180
ISOCITDEH-RXN	0.3758545
RXN-9301	-3.6600037
RXN-4884	-11.0599785
RXN-19485	-84.60968
RXN-15119	[]
RXN-13200	8.074135
RXN-19447	-53.796204
RXN-12736	-6.7281494
RXN-10831	[]
RXN-18547	-403.01428
RXN-18096	-102.081764
RXN0-6259	120.0267
RXN-16441	-187.01761
RXN-15626	-80.83508
RXN-16102	-326.88593
RXN-14466	1.7000427
3.4.23.2-RXN	-12.679367
RXN-13705	-9.390000
RXN-13710	-263.44275
RXN-20927	[]
RXN-18956	-85.394775
RXN0-6511	-11.873047
RXN-18519	-54.06012
RXN-16579	-100.41052
RXN-13411	13.795288
RXN-10017	10.957000
CARNRACE-RXN	0.
RXN-13197	-47.106934
6PGLUCONOLACT-RXN	-7.355438
RXN-7687	-127.82695
RXN-7782	-171.52365
RXN-9844	-105.64938
RXN-19393	-109.40051
RXN-13162	-16.970642
RXN-5110	-4.299988
RXN-11270	-2.319992
RXN-12230	13.795258
RXN-13232	6.8976746
FLAVONOL-3-SULFOTRANSFERASE-RXN	7.5217285
O-AMINOPHENOL-OXIDASE-RXN	-325.38196
RXN-10868	-341.9561
RXN3O-4157	-2.4700012
RXN-19789	-186.30655
RXN0-6510	59.64
RXN-8305	-77.12225
RXN-19480	-73.58844
RXN-16133	21.624023
RXN-14163	-4.3600006
RXN-19093	-23.570038
RXN-13747	0.
RXN-11718	-21.067749
1.14.13.68-RXN	-102.08177
RXN-18981	-68.17998
STEROL-ESTERASE-RXN	-13.038246
RXN-18853	-49.416443
RXN-16634	0.
RXN-17105	-73.377594
RXN-18541	-322.91534
CERAMIDASE-YEAST-RXN	389.21545
RXN-14624	[]
RXN-18399	[]
RXN-7740	-47.53824
2.3.1.91-RXN	0.
RXN-17384	-23.570007
RXN-19424	-17.58722
RXN-19885	2.8307648
RXN-13690	-274.67688
RXN-11301	4.401245
RXN-17581	-89.0188
RXN-13404	-22.700012
FRUCTOSE-5-DEHYDROGENASE-RXN	[]
KDUD-RXN	1.0817871
RXN-13193	-135.91046
RXN4FS-20	[]
RXN-8756	-13.729431
CDHMSARC-RXN	-7.2747803
RXN-8330	-73.37753
RXN-20383	[]
RXN-18535	-53.796265
RXN-14189	-70.65400
RXN-12199	-109.401794
RXN-17146	-145.15308
RXN-11745	5.630005
PALMITOYL-COA-HYDROLASE-RXN	-4.3071136
RXN-15975	-274.67676
SUCCORNTRANSAM-RXN	-0.2999878
RXN-9229	-4.3600006
RXN-14310	-69.03000
RXN-17141	-95.77588
RXN-15068	-2.767212
RXN-14018	-187.01761
RXN-14660	-4.3600006
RXN-12689	-1.6265411
RXN-13597	13.795350
2.4.1.129-RXN	48.253784
3.1.13.2-RXN	-599.568
RXN-13400	-174.25748
RXN-19919	-209.73242
RXN-18052	[]
RXN-13190	-286.63544
RXN-17608	-5.3371315
RXN-15572	-36.38999
RXN-12907	1.4369965
L-ASPARTATE-OXID-RXN	-53.19825
3.4.22.2-RXN	-12.679367
RXN-12440	-50.64987
RXN-8782	[]
RXN-20878	[]
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	-5.9758606
RXN-20407	[]
RXN-18477	0.
2.5.1.46-RXN	-96.17184
RXN-1223	-22.093018
RIBOFLAVINKIN-RXN	-16.064087
RXN-19050	13.264587
PEPTIDYLTRANSFERASE-RXN	[]
RXN-18512	[]
RXN-9281	-4.3600082
RXN-18196	1.4199982
RXN-15101	-80.83525
RXN-17120	-44.744522
RXN-12718	-9.517128
RXN-14246	-25.538818
RXN-18078	-684.78864
RXN-13752	-39.72
RXN-15603	-3.9600067
RXN-982	5.903488
3.4.22.46-RXN	-12.679367
RXN-13396	-126.7411
RXN-20903	[]
RXN-13187	-186.41649
RXN-18502	-17.551125
RXN-12893	-10.121765
RXN-1	-23.963001
RXN-12411	[]
6.3.1.4-RXN	-3.3017578
RXN-20497	[]
RXN-9827	[]
3.1.3.77-RXN	15.532852
RXN-5021	8.351685
RXN-18666	[]
RXN-13209	6.897522
RXN-18014	-74.33844
RXN-10840	-1.3588829
RXN-16756	4.7352295
RXN0-6377	-4.578247
RXN-15673	-82.86173
RXN-16116	-81.784836
RXN-13717	-171.52365
RXN-13725	-13.150002
RXN1F-152	-168.95056
RXN-18965	[]
RXN-13229	9.58805100e-2
RXN-16589	-89.4205
RXN-13183	-25.072937
CATECHOL-OXIDASE-DIMERIZING-RXN	-306.02197
RXN-12883	-286.63544
RXN-7698	20.375732
RXN-12373	-88.44449
RXN-19402	-75.27136
RXN-11585	-13.080078
RXN-11278	-0.8000488
RXN-20099	-307.29764
FORMATE-DEHYDROGENASE-NADP+-RXN	-6.4023437
1.2.1.25-RXN	-10.194030
RXN3O-680	-0.6241455
RXN-13711	-263.4427
RXN-8314	-77.122314
RXN-13432	-288.1854
RXN-14172	-12.681763
RXN-13163	-1.42
RXN-11727	-11.187622
RXN-20912	[]
STREPTOMYCIN-3-KINASE-RXN	-11.071075
RXN-12242	-27.244385
RXN-17114	2.1630363
RXN-20051	-81.00766
RXN-14632	3.5899963
RXN-19481	-73.58844
2.4.1.101-RXN	-126.62683
RXN-19114	-193.34253
RXN-19902	-2.1376343
RXN-18879	[]
RXN-17589	-5.723011
RXN-18542	-361.92987
KETOHEXOKINASE-RXN	-14.815857
RXN-17420	18.48782
RXN-8765	11.564728
RXN-15294	40.658447
RXN-20391	[]
RXN-13707	-257.8754
RXN-12208	0.
RXN0-6435	-39.119995
PCP4MONO-RXN	-92.90057
RXN-13405	-51.26999
RXN-9237	-4.3598633
RXN-13194	-200.03802
RXN-15076	[]
RXN-13158	1.7000427
RXN-12698	6.8976135
RXN-12588	-8.200002
3.1.2.19-RXN	312.0277
RXN-12224	126.48926
RXN-18061	255.55536
RXN-20036	-5.23822
RXN-15582	56.165604
NITRIC-OXIDE-SYNTHASE-RXN	-445.9287
3.4.22.30-RXN	-12.679367
GLUTARYL-COA-DEHYDROGENASE-RXN	5.87146
RXN-20886	[]
CHOLESTEROL-OXIDASE-RXN	-30.910065
RXN-18485	-92.76177
2KETO-3METHYLVALERATE-RXN	-10.194092
RIBOSYLHOMOCYSTEINASE-RXN	-3.68
RXN-19068	-94.88074
RXN-9803	-14.977753
1.14.13.117-RXN	-187.15651
RXN-4844	[]
RXN-18154	-117.23552
RXN-13176	6.8975525
RXN-17335	-68.85867
RXN-10824	-99.58412
RXN-16001	-3.2564697
RXN0-5461	-14.815857
RXN-13667	-23.570068
RXN-16095	-0.16638184
RXN-13402	37.79126
RXN-13695	-3.112976
RXN-13191	-303.31384
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	89.32709
RXN-12961	-0.5130005
RXN-18946	-95.68182
RXN-20853	[]
RXN-16566	-1.6264038
MONOPHENOL-MONOOXYGENASE-RXN	-96.21699
CARNITINAMIDASE-RXN	-4.7130165
2.6.1.82-RXN	0.8553581
RXN-7676	-88.6505
RXN-19063	-193.34253
RXN-19385	-4.2871246
1.1.3.39-RXN	-112.64612
RXN-11261	-13.079956
RXN-18794	-2.4406128
FESO3OXI-RXN	-47.226532
RXN-18099	-103.50176
RXN3O-203	-8.819977
RXN-17121	-88.444534
RXN-8297	-77.12225
RXN-13568	-486.958
RXN-14153	[]
RXN0-1134	-49.93036
RXN-11710	-12.095886
RXN-13397	-186.30656
RXN-7669	-5093.7803
RXN-13188	-263.44275
RXN-19382	-10.441895
RXN-4602	-186.03648
RXN-11259	-36.69751
RXN-12894	1.4970016
FCLREDUCT-RXN	-1.6264648
